Time - Plot 0,Amplitude - Plot 0
2.2924,0.323367
2.2926,0.328191
2.2928,0.325779
2.293,0.325779
2.2932,0.325779
2.2934,0.325779
2.2936,0.323367
2.2938,0.323367
2.294,0.323367
2.2942,0.323367
2.2944,0.323367
2.2946,0.323367
2.2948,0.323367
2.295,0.323367
2.2952,0.325779
2.2954,0.325779
2.2956,0.330603
2.2958,0.330603
2.296,0.333015
2.2962,0.335427
2.2964,0.337839
2.2966,0.337839
2.2968,0.335427
2.297,0.333015
2.2972,0.330603
2.2974,0.328191
2.2976,0.328191
2.2978,0.325779
2.298,0.325779
2.2982,0.323367
2.2984,0.325779
2.2986,0.323367
2.2988,0.323367
2.299,0.323367
2.2992,0.320955
2.2994,0.320955
2.2996,0.323367
2.2998,0.323367
2.3,0.323367
2.3002,0.323367
2.3004,0.323367
2.3006,0.323367
2.3008,0.325779
2.301,0.325779
2.3012,0.325779
2.3014,0.328191
2.3016,0.328191
2.3018,0.328191
2.302,0.330603
2.3022,0.328191
2.3024,0.333015
2.3026,0.330603
2.3028,0.333015
2.303,0.335427
2.3032,0.335427
2.3034,0.337839
2.3036,0.337839
2.3038,0.335427
2.304,0.335427
2.3042,0.335427
2.3044,0.333015
2.3046,0.333015
2.3048,0.328191
2.305,0.330603
2.3052,0.328191
2.3054,0.328191
2.3056,0.328191
2.3058,0.328191
2.306,0.328191
2.3062,0.328191
2.3064,0.330603
2.3066,0.330603
2.3068,0.333015
2.307,0.333015
2.3072,0.333015
2.3074,0.333015
2.3076,0.335427
2.3078,0.335427
2.308,0.333015
2.3082,0.333015
2.3084,0.333015
2.3086,0.333015
2.3088,0.330603
2.309,0.330603
2.3092,0.328191
2.3094,0.328191
2.3096,0.328191
2.3098,0.328191
2.31,0.325779
2.3102,0.325779
2.3104,0.325779
2.3106,0.325779
2.3108,0.323367
2.311,0.323367
2.3112,0.320955
2.3114,0.320955
2.3116,0.320955
2.3118,0.323367
2.312,0.325779
2.3122,0.328191
2.3124,0.330603
2.3126,0.333015
2.3128,0.335427
2.313,0.335427
2.3132,0.335427
2.3134,0.335427
2.3136,0.337839
2.3138,0.337839
2.314,0.335427
2.3142,0.337839
2.3144,0.337839
2.3146,0.335427
2.3148,0.335427
2.315,0.335427
2.3152,0.335427
2.3154,0.335427
2.3156,0.335427
2.3158,0.333015
2.316,0.333015
2.3162,0.333015
2.3164,0.330603
2.3166,0.330603
2.3168,0.330603
2.317,0.328191
2.3172,0.328191
2.3174,0.330603
2.3176,0.330603
2.3178,0.330603
2.318,0.330603
2.3182,0.330603
2.3184,0.330603
2.3186,0.330603
2.3188,0.333015
2.319,0.328191
2.3192,0.328191
2.3194,0.328191
2.3196,0.328191
2.3198,0.328191
2.32,0.323367
2.3202,0.323367
2.3204,0.323367
2.3206,0.320955
2.3208,0.320955
2.321,0.320955
2.3212,0.320955
2.3214,0.323367
2.3216,0.323367
2.3218,0.323367
2.322,0.323367
2.3222,0.323367
2.3224,0.323367
2.3226,0.325779
2.3228,0.323367
2.323,0.325779
2.3232,0.325779
2.3234,0.325779
2.3236,0.325779
2.3238,0.328191
2.324,0.325779
2.3242,0.328191
2.3244,0.328191
2.3246,0.330603
2.3248,0.330603
2.325,0.330603
2.3252,0.330603
2.3254,0.333015
2.3256,0.335427
2.3258,0.335427
2.326,0.335427
2.3262,0.337839
2.3264,0.337839
2.3266,0.337839
2.3268,0.335427
2.327,0.333015
2.3272,0.333015
2.3274,0.333015
2.3276,0.330603
2.3278,0.328191
2.328,0.323367
2.3282,0.323367
2.3284,0.323367
2.3286,0.323367
2.3288,0.320955
2.329,0.320955
2.3292,0.320955
2.3294,0.323367
2.3296,0.320955
2.3298,0.323367
2.33,0.320955
2.3302,0.320955
2.3304,0.320955
2.3306,0.320955
2.3308,0.323367
2.331,0.320955
2.3312,0.320955
2.3314,0.323367
2.3316,0.323367
2.3318,0.323367
2.332,0.320955
2.3322,0.323367
2.3324,0.323367
2.3326,0.323367
2.3328,0.323367
2.333,0.323367
2.3332,0.325779
2.3334,0.325779
2.3336,0.325779
2.3338,0.328191
2.334,0.330603
2.3342,0.330603
2.3344,0.335427
2.3346,0.335427
2.3348,0.337839
2.335,0.335427
2.3352,0.337839
2.3354,0.337839
2.3356,0.335427
2.3358,0.335427
2.336,0.333015
2.3362,0.335427
2.3364,0.335427
2.3366,0.335427
2.3368,0.335427
2.337,0.335427
2.3372,0.335427
2.3374,0.335427
2.3376,0.337839
2.3378,0.337839
2.338,0.335427
2.3382,0.335427
2.3384,0.335427
2.3386,0.337839
2.3388,0.335427
2.339,0.330603
2.3392,0.330603
2.3394,0.330603
2.3396,0.325779
2.3398,0.325779
2.34,0.323367
2.3402,0.320955
2.3404,0.323367
2.3406,0.320955
2.3408,0.323367
2.341,0.325779
2.3412,0.328191
2.3414,0.330603
2.3416,0.335427
2.3418,0.335427
2.342,0.335427
2.3422,0.337839
2.3424,0.335427
2.3426,0.335427
2.3428,0.333015
2.343,0.330603
2.3432,0.330603
2.3434,0.330603
2.3436,0.330603
2.3438,0.330603
2.344,0.328191
2.3442,0.330603
2.3444,0.333015
2.3446,0.333015
2.3448,0.335427
2.345,0.337839
2.3452,0.337839
2.3454,0.337839
2.3456,0.337839
2.3458,0.337839
2.346,0.335427
2.3462,0.337839
2.3464,0.335427
2.3466,0.335427
2.3468,0.330603
2.347,0.330603
2.3472,0.328191
2.3474,0.323367
2.3476,0.323367
2.3478,0.323367
2.348,0.323367
2.3482,0.323367
2.3484,0.320955
2.3486,0.323367
2.3488,0.323367
2.349,0.323367
2.3492,0.323367
2.3494,0.323367
2.3496,0.325779
2.3498,0.325779
2.35,0.325779
2.3502,0.328191
2.3504,0.328191
2.3506,0.330603
2.3508,0.330603
2.351,0.330603
2.3512,0.330603
2.3514,0.330603
2.3516,0.333015
2.3518,0.330603
2.352,0.330603
2.3522,0.328191
2.3524,0.330603
2.3526,0.328191
2.3528,0.328191
2.353,0.330603
2.3532,0.333015
2.3534,0.333015
2.3536,0.335427
2.3538,0.335427
2.354,0.335427
2.3542,0.333015
2.3544,0.330603
2.3546,0.325779
2.3548,0.323367
2.355,0.320955
2.3552,0.323367
2.3554,0.323367
2.3556,0.325779
2.3558,0.325779
2.356,0.328191
2.3562,0.330603
2.3564,0.328191
2.3566,0.328191
2.3568,0.325779
2.357,0.325779
2.3572,0.325779
2.3574,0.323367
2.3576,0.323367
2.3578,0.320955
2.358,0.323367
2.3582,0.323367
2.3584,0.323367
2.3586,0.323367
2.3588,0.323367
2.359,0.323367
2.3592,0.323367
2.3594,0.323367
2.3596,0.323367
2.3598,0.323367
2.36,0.320955
2.3602,0.323367
2.3604,0.323367
2.3606,0.320955
2.3608,0.323367
2.361,0.325779
2.3612,0.328191
2.3614,0.333015
2.3616,0.335427
2.3618,0.335427
2.362,0.337839
2.3622,0.335427
2.3624,0.333015
2.3626,0.330603
2.3628,0.328191
2.363,0.325779
2.3632,0.323367
2.3634,0.323367
2.3636,0.323367
2.3638,0.323367
2.364,0.325779
2.3642,0.328191
2.3644,0.328191
2.3646,0.330603
2.3648,0.333015
2.365,0.333015
2.3652,0.335427
2.3654,0.335427
2.3656,0.335427
2.3658,0.335427
2.366,0.335427
2.3662,0.335427
2.3664,0.335427
2.3666,0.333015
2.3668,0.330603
2.367,0.330603
2.3672,0.328191
2.3674,0.323367
2.3676,0.323367
2.3678,0.320955
2.368,0.323367
2.3682,0.323367
2.3684,0.325779
2.3686,0.328191
2.3688,0.333015
2.369,0.335427
2.3692,0.337839
2.3694,0.337839
2.3696,0.340251
2.3698,0.337839
2.37,0.335427
2.3702,0.335427
2.3704,0.335427
2.3706,0.335427
2.3708,0.333015
2.371,0.335427
2.3712,0.335427
2.3714,0.335427
2.3716,0.337839
2.3718,0.335427
2.372,0.337839
2.3722,0.335427
2.3724,0.333015
2.3726,0.330603
2.3728,0.328191
2.373,0.328191
2.3732,0.328191
2.3734,0.328191
2.3736,0.328191
2.3738,0.330603
2.374,0.330603
2.3742,0.333015
2.3744,0.333015
2.3746,0.337839
2.3748,0.335427
2.375,0.337839
2.3752,0.335427
2.3754,0.335427
2.3756,0.335427
2.3758,0.333015
2.376,0.333015
2.3762,0.328191
2.3764,0.328191
2.3766,0.328191
2.3768,0.325779
2.377,0.328191
2.3772,0.325779
2.3774,0.325779
2.3776,0.325779
2.3778,0.325779
2.378,0.325779
2.3782,0.325779
2.3784,0.325779
2.3786,0.325779
2.3788,0.328191
2.379,0.325779
2.3792,0.325779
2.3794,0.328191
2.3796,0.325779
2.3798,0.328191
2.38,0.325779
2.3802,0.325779
2.3804,0.325779
2.3806,0.323367
2.3808,0.320955
2.381,0.323367
2.3812,0.325779
2.3814,0.328191
2.3816,0.333015
2.3818,0.335427
2.382,0.337839
2.3822,0.335427
2.3824,0.335427
2.3826,0.330603
2.3828,0.328191
2.383,0.328191
2.3832,0.325779
2.3834,0.325779
2.3836,0.323367
2.3838,0.323367
2.384,0.325779
2.3842,0.325779
2.3844,0.325779
2.3846,0.325779
2.3848,0.330603
2.385,0.330603
2.3852,0.330603
2.3854,0.333015
2.3856,0.333015
2.3858,0.333015
2.386,0.335427
2.3862,0.335427
2.3864,0.335427
2.3866,0.335427
2.3868,0.335427
2.387,0.335427
2.3872,0.335427
2.3874,0.333015
2.3876,0.330603
2.3878,0.328191
2.388,0.328191
2.3882,0.323367
2.3884,0.323367
2.3886,0.323367
2.3888,0.328191
2.389,0.330603
2.3892,0.335427
2.3894,0.337839
2.3896,0.337839
2.3898,0.337839
2.39,0.335427
2.3902,0.333015
2.3904,0.333015
2.3906,0.330603
2.3908,0.333015
2.391,0.333015
2.3912,0.335427
2.3914,0.335427
2.3916,0.335427
2.3918,0.335427
2.392,0.337839
2.3922,0.337839
2.3924,0.337839
2.3926,0.335427
2.3928,0.335427
2.393,0.335427
2.3932,0.335427
2.3934,0.335427
2.3936,0.337839
2.3938,0.337839
2.394,0.337839
2.3942,0.337839
2.3944,0.337839
2.3946,0.335427
2.3948,0.330603
2.395,0.328191
2.3952,0.325779
2.3954,0.323367
2.3956,0.320955
2.3958,0.323367
2.396,0.325779
2.3962,0.328191
2.3964,0.330603
2.3966,0.333015
2.3968,0.337839
2.397,0.337839
2.3972,0.335427
2.3974,0.337839
2.3976,0.335427
2.3978,0.337839
2.398,0.337839
2.3982,0.337839
2.3984,0.337839
2.3986,0.335427
2.3988,0.335427
2.399,0.335427
2.3992,0.335427
2.3994,0.333015
2.3996,0.328191
2.3998,0.328191
2.4,0.328191
2.4002,0.328191
2.4004,0.328191
2.4006,0.328191
2.4008,0.330603
2.401,0.335427
2.4012,0.333015
2.4014,0.337839
2.4016,0.337839
2.4018,0.333015
2.402,0.330603
2.4022,0.328191
2.4024,0.325779
2.4026,0.323367
2.4028,0.323367
2.403,0.320955
2.4032,0.325779
2.4034,0.323367
2.4036,0.325779
2.4038,0.325779
2.404,0.328191
2.4042,0.328191
2.4044,0.328191
2.4046,0.330603
2.4048,0.330603
2.405,0.330603
2.4052,0.330603
2.4054,0.330603
2.4056,0.325779
2.4058,0.325779
2.406,0.325779
2.4062,0.325779
2.4064,0.323367
2.4066,0.323367
2.4068,0.323367
2.407,0.323367
2.4072,0.323367
2.4074,0.323367
2.4076,0.320955
2.4078,0.323367
2.408,0.323367
2.4082,0.325779
2.4084,0.330603
2.4086,0.330603
2.4088,0.335427
2.409,0.337839
2.4092,0.335427
2.4094,0.330603
2.4096,0.328191
2.4098,0.325779
2.41,0.323367
2.4102,0.323367
2.4104,0.323367
2.4106,0.323367
2.4108,0.323367
2.411,0.323367
2.4112,0.323367
2.4114,0.323367
2.4116,0.323367
2.4118,0.323367
2.412,0.320955
2.4122,0.323367
2.4124,0.323367
2.4126,0.323367
2.4128,0.323367
2.413,0.323367
2.4132,0.325779
2.4134,0.325779
2.4136,0.325779
2.4138,0.325779
2.414,0.328191
2.4142,0.328191
2.4144,0.325779
2.4146,0.325779
2.4148,0.325779
2.415,0.325779
2.4152,0.323367
2.4154,0.323367
2.4156,0.323367
2.4158,0.323367
2.416,0.323367
2.4162,0.328191
2.4164,0.330603
2.4166,0.333015
2.4168,0.337839
2.417,0.335427
2.4172,0.337839
2.4174,0.335427
2.4176,0.337839
2.4178,0.335427
2.418,0.335427
2.4182,0.335427
2.4184,0.335427
2.4186,0.335427
2.4188,0.337839
2.419,0.337839
2.4192,0.337839
2.4194,0.335427
2.4196,0.335427
2.4198,0.335427
2.42,0.333015
2.4202,0.333015
2.4204,0.330603
2.4206,0.333015
2.4208,0.333015
2.421,0.333015
2.4212,0.333015
2.4214,0.333015
2.4216,0.337839
2.4218,0.337839
2.422,0.335427
2.4222,0.335427
2.4224,0.335427
2.4226,0.333015
2.4228,0.330603
2.423,0.325779
2.4232,0.325779
2.4234,0.323367
2.4236,0.323367
2.4238,0.325779
2.424,0.325779
2.4242,0.325779
2.4244,0.325779
2.4246,0.328191
2.4248,0.330603
2.425,0.330603
2.4252,0.330603
2.4254,0.330603
2.4256,0.328191
2.4258,0.328191
2.426,0.328191
2.4262,0.328191
2.4264,0.325779
2.4266,0.323367
2.4268,0.323367
2.427,0.323367
2.4272,0.323367
2.4274,0.323367
2.4276,0.320955
2.4278,0.323367
2.428,0.320955
2.4282,0.323367
2.4284,0.320955
2.4286,0.325779
2.4288,0.328191
2.429,0.333015
2.4292,0.335427
2.4294,0.335427
2.4296,0.337839
2.4298,0.337839
2.43,0.335427
2.4302,0.333015
2.4304,0.328191
2.4306,0.328191
2.4308,0.328191
2.431,0.325779
2.4312,0.323367
2.4314,0.323367
2.4316,0.323367
2.4318,0.325779
2.432,0.325779
2.4322,0.325779
2.4324,0.325779
2.4326,0.325779
2.4328,0.325779
2.433,0.328191
2.4332,0.328191
2.4334,0.330603
2.4336,0.333015
2.4338,0.333015
2.434,0.335427
2.4342,0.335427
2.4344,0.335427
2.4346,0.335427
2.4348,0.337839
2.435,0.335427
2.4352,0.333015
2.4354,0.330603
2.4356,0.328191
2.4358,0.325779
2.436,0.323367
2.4362,0.323367
2.4364,0.323367
2.4366,0.328191
2.4368,0.330603
2.437,0.335427
2.4372,0.335427
2.4374,0.335427
2.4376,0.335427
2.4378,0.333015
2.438,0.330603
2.4382,0.330603
2.4384,0.328191
2.4386,0.328191
2.4388,0.328191
2.439,0.328191
2.4392,0.328191
2.4394,0.328191
2.4396,0.328191
2.4398,0.330603
2.44,0.330603
2.4402,0.333015
2.4404,0.333015
2.4406,0.333015
2.4408,0.335427
2.441,0.335427
2.4412,0.335427
2.4414,0.335427
2.4416,0.337839
2.4418,0.335427
2.442,0.335427
2.4422,0.333015
2.4424,0.330603
2.4426,0.330603
2.4428,0.328191
2.443,0.325779
2.4432,0.323367
2.4434,0.323367
2.4436,0.323367
2.4438,0.325779
2.444,0.330603
2.4442,0.333015
2.4444,0.335427
2.4446,0.335427
2.4448,0.335427
2.445,0.337839
2.4452,0.333015
2.4454,0.333015
2.4456,0.335427
2.4458,0.335427
2.446,0.335427
2.4462,0.335427
2.4464,0.337839
2.4466,0.335427
2.4468,0.337839
2.447,0.337839
2.4472,0.335427
2.4474,0.337839
2.4476,0.337839
2.4478,0.337839
2.448,0.337839
2.4482,0.337839
2.4484,0.337839
2.4486,0.337839
2.4488,0.337839
2.449,0.335427
2.4492,0.335427
2.4494,0.337839
2.4496,0.335427
2.4498,0.335427
2.45,0.333015
2.4502,0.328191
2.4504,0.328191
2.4506,0.325779
2.4508,0.323367
2.451,0.323367
2.4512,0.323367
2.4514,0.325779
2.4516,0.328191
2.4518,0.330603
2.452,0.333015
2.4522,0.335427
2.4524,0.335427
2.4526,0.337839
2.4528,0.337839
2.453,0.337839
2.4532,0.337839
2.4534,0.337839
2.4536,0.337839
2.4538,0.337839
2.454,0.337839
2.4542,0.337839
2.4544,0.335427
2.4546,0.337839
2.4548,0.337839
2.455,0.337839
2.4552,0.337839
2.4554,0.337839
2.4556,0.337839
2.4558,0.335427
2.456,0.333015
2.4562,0.330603
2.4564,0.328191
2.4566,0.328191
2.4568,0.325779
2.457,0.323367
2.4572,0.320955
2.4574,0.323367
2.4576,0.320955
2.4578,0.320955
2.458,0.323367
2.4582,0.323367
2.4584,0.323367
2.4586,0.325779
2.4588,0.325779
2.459,0.325779
2.4592,0.323367
2.4594,0.325779
2.4596,0.323367
2.4598,0.325779
2.46,0.328191
2.4602,0.325779
2.4604,0.325779
2.4606,0.325779
2.4608,0.323367
2.461,0.323367
2.4612,0.323367
2.4614,0.323367
2.4616,0.325779
2.4618,0.323367
2.462,0.323367
2.4622,0.323367
2.4624,0.323367
2.4626,0.323367
2.4628,0.323367
2.463,0.325779
2.4632,0.330603
2.4634,0.333015
2.4636,0.337839
2.4638,0.337839
2.464,0.335427
2.4642,0.335427
2.4644,0.335427
2.4646,0.333015
2.4648,0.333015
2.465,0.330603
2.4652,0.330603
2.4654,0.330603
2.4656,0.330603
2.4658,0.330603
2.466,0.328191
2.4662,0.330603
2.4664,0.328191
2.4666,0.330603
2.4668,0.328191
2.467,0.328191
2.4672,0.328191
2.4674,0.328191
2.4676,0.328191
2.4678,0.328191
2.468,0.328191
2.4682,0.325779
2.4684,0.328191
2.4686,0.328191
2.4688,0.328191
2.469,0.328191
2.4692,0.328191
2.4694,0.330603
2.4696,0.330603
2.4698,0.330603
2.47,0.330603
2.4702,0.330603
2.4704,0.328191
2.4706,0.328191
2.4708,0.325779
2.471,0.320955
2.4712,0.323367
2.4714,0.325779
2.4716,0.325779
2.4718,0.325779
2.472,0.328191
2.4722,0.330603
2.4724,0.333015
2.4726,0.333015
2.4728,0.335427
2.473,0.333015
2.4732,0.333015
2.4734,0.333015
2.4736,0.333015
2.4738,0.333015
2.474,0.330603
2.4742,0.330603
2.4744,0.333015
2.4746,0.330603
2.4748,0.333015
2.475,0.333015
2.4752,0.333015
2.4754,0.337839
2.4756,0.337839
2.4758,0.337839
2.476,0.337839
2.4762,0.337839
2.4764,0.337839
2.4766,0.337839
2.4768,0.337839
2.477,0.337839
2.4772,0.335427
2.4774,0.335427
2.4776,0.333015
2.4778,0.330603
2.478,0.328191
2.4782,0.328191
2.4784,0.325779
2.4786,0.323367
2.4788,0.323367
2.479,0.323367
2.4792,0.325779
2.4794,0.323367
2.4796,0.325779
2.4798,0.328191
2.48,0.328191
2.4802,0.330603
2.4804,0.330603
2.4806,0.330603
2.4808,0.330603
2.481,0.330603
2.4812,0.330603
2.4814,0.328191
2.4816,0.330603
2.4818,0.325779
2.482,0.325779
2.4822,0.328191
2.4824,0.328191
2.4826,0.328191
2.4828,0.330603
2.483,0.328191
2.4832,0.330603
2.4834,0.333015
2.4836,0.335427
2.4838,0.337839
2.484,0.335427
2.4842,0.337839
2.4844,0.337839
2.4846,0.340251
2.4848,0.335427
2.485,0.337839
2.4852,0.335427
2.4854,0.335427
2.4856,0.335427
2.4858,0.335427
2.486,0.333015
2.4862,0.330603
2.4864,0.330603
2.4866,0.328191
2.4868,0.325779
2.487,0.323367
2.4872,0.323367
2.4874,0.323367
2.4876,0.323367
2.4878,0.323367
2.488,0.320955
2.4882,0.323367
2.4884,0.323367
2.4886,0.325779
2.4888,0.323367
2.489,0.323367
2.4892,0.323367
2.4894,0.323367
2.4896,0.323367
2.4898,0.325779
2.49,0.323367
2.4902,0.323367
2.4904,0.325779
2.4906,0.325779
2.4908,0.328191
2.491,0.328191
2.4912,0.330603
2.4914,0.333015
2.4916,0.335427
2.4918,0.337839
2.492,0.335427
2.4922,0.337839
2.4924,0.337839
2.4926,0.337839
2.4928,0.335427
2.493,0.335427
2.4932,0.333015
2.4934,0.335427
2.4936,0.330603
2.4938,0.330603
2.494,0.328191
2.4942,0.325779
2.4944,0.325779
2.4946,0.325779
2.4948,0.323367
2.495,0.320955
2.4952,0.323367
2.4954,0.323367
2.4956,0.323367
2.4958,0.323367
2.496,0.323367
2.4962,0.325779
2.4964,0.325779
2.4966,0.325779
2.4968,0.325779
2.497,0.325779
2.4972,0.325779
2.4974,0.325779
2.4976,0.328191
2.4978,0.328191
2.498,0.330603
2.4982,0.330603
2.4984,0.333015
2.4986,0.333015
2.4988,0.335427
2.499,0.337839
2.4992,0.337839
2.4994,0.337839
2.4996,0.337839
2.4998,0.337839
2.5,0.337839
2.5002,0.337839
2.5004,0.337839
2.5006,0.337839
2.5008,0.335427
2.501,0.335427
2.5012,0.335427
2.5014,0.333015
2.5016,0.333015
2.5018,0.330603
2.502,0.330603
2.5022,0.330603
2.5024,0.328191
2.5026,0.328191
2.5028,0.325779
2.503,0.325779
2.5032,0.325779
2.5034,0.325779
2.5036,0.325779
2.5038,0.323367
2.504,0.323367
2.5042,0.323367
2.5044,0.323367
2.5046,0.323367
2.5048,0.323367
2.505,0.323367
2.5052,0.323367
2.5054,0.323367
2.5056,0.325779
2.5058,0.328191
2.506,0.328191
2.5062,0.330603
2.5064,0.333015
2.5066,0.335427
2.5068,0.335427
2.507,0.337839
2.5072,0.337839
2.5074,0.337839
2.5076,0.337839
2.5078,0.337839
2.508,0.337839
2.5082,0.337839
2.5084,0.337839
2.5086,0.337839
2.5088,0.337839
2.509,0.337839
2.5092,0.335427
2.5094,0.335427
2.5096,0.335427
2.5098,0.333015
2.51,0.333015
2.5102,0.335427
2.5104,0.333015
2.5106,0.330603
2.5108,0.330603
2.511,0.330603
2.5112,0.330603
2.5114,0.328191
2.5116,0.328191
2.5118,0.328191
2.512,0.328191
2.5122,0.328191
2.5124,0.325779
2.5126,0.325779
2.5128,0.323367
2.513,0.323367
2.5132,0.323367
2.5134,0.323367
2.5136,0.320955
2.5138,0.320955
2.514,0.323367
2.5142,0.323367
2.5144,0.325779
2.5146,0.328191
2.5148,0.328191
2.515,0.330603
2.5152,0.328191
2.5154,0.328191
2.5156,0.328191
2.5158,0.328191
2.516,0.328191
2.5162,0.328191
2.5164,0.328191
2.5166,0.325779
2.5168,0.323367
2.517,0.325779
2.5172,0.328191
2.5174,0.325779
2.5176,0.325779
2.5178,0.328191
2.518,0.328191
2.5182,0.330603
2.5184,0.330603
2.5186,0.333015
2.5188,0.335427
2.519,0.335427
2.5192,0.335427
2.5194,0.335427
2.5196,0.337839
2.5198,0.337839
2.52,0.337839
2.5202,0.337839
2.5204,0.335427
2.5206,0.335427
2.5208,0.333015
2.521,0.333015
2.5212,0.330603
2.5214,0.328191
2.5216,0.325779
2.5218,0.323367
2.522,0.323367
2.5222,0.320955
2.5224,0.323367
2.5226,0.323367
2.5228,0.323367
2.523,0.323367
2.5232,0.325779
2.5234,0.325779
2.5236,0.323367
2.5238,0.323367
2.524,0.325779
2.5242,0.323367
2.5244,0.323367
2.5246,0.323367
2.5248,0.323367
2.525,0.323367
2.5252,0.323367
2.5254,0.323367
2.5256,0.323367
2.5258,0.323367
2.526,0.323367
2.5262,0.323367
2.5264,0.325779
2.5266,0.328191
2.5268,0.330603
2.527,0.330603
2.5272,0.335427
2.5274,0.335427
2.5276,0.335427
2.5278,0.335427
2.528,0.337839
2.5282,0.337839
2.5284,0.337839
2.5286,0.337839
2.5288,0.337839
2.529,0.337839
2.5292,0.337839
2.5294,0.340251
2.5296,0.337839
2.5298,0.337839
2.53,0.335427
2.5302,0.337839
2.5304,0.335427
2.5306,0.335427
2.5308,0.335427
2.531,0.335427
2.5312,0.335427
2.5314,0.335427
2.5316,0.335427
2.5318,0.335427
2.532,0.337839
2.5322,0.337839
2.5324,0.337839
2.5326,0.337839
2.5328,0.335427
2.533,0.335427
2.5332,0.333015
2.5334,0.330603
2.5336,0.325779
2.5338,0.325779
2.534,0.323367
2.5342,0.323367
2.5344,0.323367
2.5346,0.325779
2.5348,0.330603
2.535,0.333015
2.5352,0.333015
2.5354,0.335427
2.5356,0.335427
2.5358,0.337839
2.536,0.340251
2.5362,0.337839
2.5364,0.337839
2.5366,0.337839
2.5368,0.337839
2.537,0.337839
2.5372,0.337839
2.5374,0.335427
2.5376,0.335427
2.5378,0.335427
2.538,0.335427
2.5382,0.335427
2.5384,0.333015
2.5386,0.330603
2.5388,0.330603
2.539,0.330603
2.5392,0.330603
2.5394,0.333015
2.5396,0.330603
2.5398,0.330603
2.54,0.330603
2.5402,0.328191
2.5404,0.328191
2.5406,0.325779
2.5408,0.325779
2.541,0.323367
2.5412,0.323367
2.5414,0.325779
2.5416,0.323367
2.5418,0.325779
2.542,0.328191
2.5422,0.330603
2.5424,0.333015
2.5426,0.333015
2.5428,0.333015
2.543,0.335427
2.5432,0.335427
2.5434,0.335427
2.5436,0.333015
2.5438,0.333015
2.544,0.333015
2.5442,0.333015
2.5444,0.330603
2.5446,0.330603
2.5448,0.330603
2.545,0.330603
2.5452,0.328191
2.5454,0.330603
2.5456,0.330603
2.5458,0.333015
2.546,0.335427
2.5462,0.337839
2.5464,0.335427
2.5466,0.337839
2.5468,0.337839
2.547,0.337839
2.5472,0.337839
2.5474,0.335427
2.5476,0.333015
2.5478,0.330603
2.548,0.328191
2.5482,0.325779
2.5484,0.323367
2.5486,0.323367
2.5488,0.323367
2.549,0.325779
2.5492,0.325779
2.5494,0.325779
2.5496,0.328191
2.5498,0.333015
2.55,0.333015
2.5502,0.335427
2.5504,0.335427
2.5506,0.335427
2.5508,0.337839
2.551,0.335427
2.5512,0.335427
2.5514,0.337839
2.5516,0.335427
2.5518,0.335427
2.552,0.335427
2.5522,0.335427
2.5524,0.333015
2.5526,0.333015
2.5528,0.335427
2.553,0.335427
2.5532,0.337839
2.5534,0.337839
2.5536,0.337839
2.5538,0.337839
2.554,0.335427
2.5542,0.333015
2.5544,0.330603
2.5546,0.328191
2.5548,0.325779
2.555,0.325779
2.5552,0.323367
2.5554,0.323367
2.5556,0.323367
2.5558,0.323367
2.556,0.325779
2.5562,0.325779
2.5564,0.325779
2.5566,0.328191
2.5568,0.328191
2.557,0.330603
2.5572,0.330603
2.5574,0.328191
2.5576,0.325779
2.5578,0.325779
2.558,0.328191
2.5582,0.325779
2.5584,0.325779
2.5586,0.325779
2.5588,0.323367
2.559,0.323367
2.5592,0.323367
2.5594,0.323367
2.5596,0.323367
2.5598,0.325779
2.56,0.325779
2.5602,0.325779
2.5604,0.328191
2.5606,0.328191
2.5608,0.335427
2.561,0.335427
2.5612,0.337839
2.5614,0.337839
2.5616,0.335427
2.5618,0.333015
2.562,0.330603
2.5622,0.328191
2.5624,0.325779
2.5626,0.323367
2.5628,0.323367
2.563,0.323367
2.5632,0.323367
2.5634,0.323367
2.5636,0.323367
2.5638,0.323367
2.564,0.323367
2.5642,0.323367
2.5644,0.323367
2.5646,0.323367
2.5648,0.323367
2.565,0.323367
2.5652,0.325779
2.5654,0.323367
2.5656,0.323367
2.5658,0.323367
2.566,0.325779
2.5662,0.325779
2.5664,0.325779
2.5666,0.325779
2.5668,0.325779
2.567,0.325779
2.5672,0.325779
2.5674,0.323367
2.5676,0.323367
2.5678,0.323367
2.568,0.323367
2.5682,0.325779
2.5684,0.328191
2.5686,0.333015
2.5688,0.335427
2.569,0.337839
2.5692,0.340251
2.5694,0.337839
2.5696,0.340251
2.5698,0.340251
2.57,0.337839
2.5702,0.340251
2.5704,0.337839
2.5706,0.337839
2.5708,0.337839
2.571,0.337839
2.5712,0.335427
2.5714,0.333015
2.5716,0.333015
2.5718,0.333015
2.572,0.330603
2.5722,0.333015
2.5724,0.330603
2.5726,0.330603
2.5728,0.330603
2.573,0.330603
2.5732,0.328191
2.5734,0.330603
2.5736,0.333015
2.5738,0.335427
2.574,0.335427
2.5742,0.335427
2.5744,0.335427
2.5746,0.337839
2.5748,0.340251
2.575,0.337839
2.5752,0.335427
2.5754,0.330603
2.5756,0.325779
2.5758,0.323367
2.576,0.323367
2.5762,0.325779
2.5764,0.328191
2.5766,0.330603
2.5768,0.333015
2.577,0.335427
2.5772,0.335427
2.5774,0.335427
