L,,R,,G,,B
,14.000,105.000,124.000
,17.000,105.000,127.000
,22.000,108.000,135.000
,22.000,105.000,135.000
,18.000,101.000,133.000
,16.000,96.000,131.000
,18.000,98.000,135.000
,16.000,98.000,136.000
,14.000,96.000,134.000
,13.000,96.000,136.000
,14.000,97.000,137.000
,13.000,98.000,139.000
,9.000,94.000,135.000
,7.000,95.000,133.000
,8.000,96.000,134.000
,9.000,97.000,135.000
,8.000,96.000,134.000
,3.000,93.000,128.000
,3.000,93.000,130.000
,2.000,92.000,129.000
,6.000,96.000,133.000
,5.000,95.000,132.000
,6.000,96.000,133.000
,10.000,100.000,137.000
,11.000,101.000,138.000
,8.000,98.000,135.000
,6.000,96.000,133.000
,7.000,97.000,134.000
,8.000,98.000,135.000
,3.000,96.000,130.000
,4.000,97.000,131.000
,2.000,97.000,129.000
,5.000,100.000,132.000
,5.000,103.000,132.000
,4.000,103.000,132.000
,2.000,102.000,128.000
,2.000,102.000,126.000
,0.000,103.000,122.000
,0.000,106.000,120.000
,0.000,108.000,115.000
,0.000,109.000,112.000
,0.000,109.000,110.000
,3.000,113.000,110.000
,0.000,112.000,106.000
,0.000,111.000,103.000
,0.000,114.000,103.000
,0.000,117.000,101.000
,1.000,120.000,100.000
,1.000,121.000,96.000
,1.000,121.000,94.000
,2.000,122.000,94.000
,1.000,124.000,93.000
,0.000,124.000,90.000
,1.000,127.000,89.000
,0.000,127.000,86.000
,0.000,129.000,85.000
,1.000,131.000,87.000
,0.000,131.000,84.000
,0.000,131.000,84.000
,0.000,131.000,84.000
,0.000,132.000,85.000
,1.000,134.000,89.000
,0.000,133.000,88.000
,0.000,132.000,89.000
,0.000,134.000,91.000
,0.000,135.000,94.000
,0.000,134.000,93.000
,0.000,134.000,93.000
,0.000,135.000,94.000
,0.000,135.000,95.000
,0.000,131.000,94.000
,0.000,129.000,94.000
,0.000,130.000,95.000
,0.000,133.000,100.000
,0.000,133.000,102.000
,0.000,133.000,102.000
,0.000,132.000,101.000
,0.000,131.000,100.000
,0.000,133.000,102.000
,0.000,133.000,102.000
,0.000,132.000,101.000
,0.000,132.000,103.000
,0.000,133.000,104.000
,0.000,133.000,106.000
,0.000,132.000,105.000
,0.000,132.000,105.000
,0.000,133.000,106.000
,0.000,129.000,105.000
,0.000,129.000,105.000
,0.000,132.000,109.000
,0.000,130.000,107.000
,0.000,128.000,108.000
,1.000,130.000,110.000
,2.000,131.000,111.000
,0.000,129.000,109.000
,1.000,128.000,111.000
,1.000,127.000,113.000
,0.000,123.000,112.000
,0.000,122.000,111.000
,0.000,124.000,114.000
,1.000,125.000,117.000
,0.000,123.000,119.000
,1.000,124.000,122.000
,7.000,127.000,128.000
,8.000,126.000,130.000
,7.000,122.000,129.000
,7.000,119.000,131.000
,10.000,117.000,133.000
,12.000,115.000,132.000
,14.000,113.000,132.000
,21.000,116.000,136.000
,17.000,109.000,132.000
,18.000,106.000,130.000
,19.000,105.000,130.000
,17.000,103.000,128.000
,24.000,110.000,137.000
,21.000,105.000,133.000
,23.000,107.000,133.000
,22.000,106.000,132.000
,19.000,103.000,127.000
,18.000,102.000,126.000
,18.000,105.000,124.000
,17.000,104.000,123.000
,16.000,103.000,120.000
,16.000,103.000,120.000
,13.000,102.000,116.000
,13.000,102.000,116.000
,10.000,102.000,113.000
,9.000,102.000,110.000
,8.000,103.000,109.000
,8.000,103.000,109.000
,6.000,104.000,107.000
,6.000,104.000,105.000
,2.000,100.000,99.000
,0.000,97.000,96.000
,0.000,95.000,94.000
,2.000,100.000,99.000
,4.000,104.000,104.000
,4.000,104.000,104.000
,4.000,104.000,104.000
,6.000,106.000,106.000
,4.000,104.000,102.000
,4.000,104.000,102.000
,5.000,105.000,103.000
,5.000,105.000,103.000
,2.000,105.000,102.000
,5.000,108.000,105.000
,3.000,106.000,102.000
,4.000,107.000,103.000
,0.000,103.000,96.000
,0.000,102.000,92.000
,0.000,102.000,90.000
,0.000,105.000,93.000
,1.000,109.000,94.000
,2.000,110.000,95.000
,0.000,111.000,94.000
,0.000,111.000,94.000
,1.000,114.000,94.000
,2.000,115.000,95.000
,0.000,116.000,95.000
,0.000,117.000,95.000
,1.000,121.000,96.000
,0.000,120.000,95.000
,1.000,123.000,98.000
,1.000,123.000,98.000
,0.000,120.000,93.000
,1.000,121.000,94.000
,1.000,121.000,94.000
,1.000,121.000,94.000
,0.000,122.000,94.000
,0.000,123.000,95.000
,0.000,123.000,95.000
,0.000,122.000,94.000
,2.000,125.000,97.000
,2.000,125.000,97.000
,1.000,124.000,96.000
,0.000,123.000,95.000
,1.000,123.000,98.000
,1.000,123.000,98.000
,0.000,122.000,97.000
,1.000,123.000,98.000
,2.000,124.000,99.000
,2.000,124.000,99.000
,0.000,124.000,98.000
,0.000,124.000,98.000
,0.000,124.000,100.000
,0.000,125.000,101.000
,0.000,128.000,105.000
,0.000,127.000,104.000
,0.000,127.000,106.000
,0.000,126.000,105.000
,0.000,128.000,108.000
,0.000,129.000,109.000
,1.000,130.000,112.000
,1.000,130.000,112.000
,0.000,129.000,111.000
,0.000,129.000,111.000
,1.000,132.000,116.000
,0.000,131.000,117.000
,0.000,131.000,117.000
,0.000,131.000,117.000
,0.000,130.000,117.000
,0.000,131.000,118.000
,0.000,133.000,122.000
,0.000,133.000,122.000
,0.000,134.000,125.000
,0.000,133.000,124.000
,0.000,134.000,127.000
,0.000,134.000,127.000
,0.000,133.000,126.000
,0.000,133.000,126.000
,0.000,133.000,126.000
,0.000,132.000,125.000
,0.000,133.000,126.000
,0.000,133.000,126.000
,0.000,133.000,126.000
,0.000,132.000,125.000
,0.000,133.000,126.000
,0.000,133.000,126.000
,0.000,133.000,126.000
,0.000,134.000,127.000
,0.000,133.000,126.000
,0.000,132.000,125.000
,0.000,133.000,126.000
,0.000,133.000,126.000
,0.000,132.000,125.000
,0.000,134.000,127.000
,0.000,133.000,126.000
,0.000,133.000,126.000
,0.000,131.000,126.000
,0.000,130.000,125.000
,0.000,129.000,125.000
,0.000,129.000,125.000
,0.000,126.000,123.000
,1.000,127.000,124.000
,3.000,127.000,127.000
,1.000,125.000,125.000
,0.000,123.000,123.000
,0.000,123.000,123.000
,0.000,123.000,123.000
,1.000,123.000,124.000
,2.000,122.000,123.000
,1.000,119.000,121.000
,4.000,120.000,120.000
,7.000,121.000,122.000
,7.000,119.000,120.000
,6.000,114.000,116.000
,6.000,112.000,112.000
,8.000,112.000,113.000
